Second of the Day,Power Produced,Time of Day
71281,0.0,19:48:01
71282,0.0,19:48:02
71283,0.0,19:48:03
71284,0.0,19:48:04
71285,0.0,19:48:05
71286,0.0,19:48:06
71287,0.0,19:48:07
71288,0.0,19:48:08
71289,0.0,19:48:09
71290,0.0,19:48:10
71291,0.0,19:48:11
71292,0.0,19:48:12
71293,0.0,19:48:13
71294,0.0,19:48:14
71295,0.0,19:48:15
71296,0.0,19:48:16
71297,0.0,19:48:17
71298,0.0,19:48:18
71299,0.0,19:48:19
71300,0.0,19:48:20
71301,0.0,19:48:21
71302,0.0,19:48:22
71303,0.0,19:48:23
71304,0.0,19:48:24
71305,0.0,19:48:25
71306,0.0,19:48:26
71307,0.0,19:48:27
71308,0.0,19:48:28
71309,0.0,19:48:29
71310,0.0,19:48:30
71311,0.0,19:48:31
71312,0.0,19:48:32
71313,0.0,19:48:33
71314,0.0,19:48:34
71315,0.0,19:48:35
71316,0.0,19:48:36
71317,0.0,19:48:37
71318,0.0,19:48:38
71319,0.0,19:48:39
71320,0.0,19:48:40
71321,0.0,19:48:41
71322,0.0,19:48:42
71323,0.0,19:48:43
71324,0.0,19:48:44
71325,0.0,19:48:45
71326,0.0,19:48:46
71327,0.0,19:48:47
71328,0.0,19:48:48
71329,0.0,19:48:49
71330,0.0,19:48:50
71331,0.0,19:48:51
71332,0.0,19:48:52
71333,0.0,19:48:53
71334,0.0,19:48:54
71335,0.0,19:48:55
71336,0.0,19:48:56
71337,0.0,19:48:57
71338,0.0,19:48:58
71339,0.0,19:48:59
71340,0.0,19:49:00
71341,0.0,19:49:01
71342,0.0,19:49:02
71343,0.0,19:49:03
71344,0.0,19:49:04
71345,0.0,19:49:05
71346,0.0,19:49:06
71347,0.0,19:49:07
71348,0.0,19:49:08
71349,0.0,19:49:09
71350,0.0,19:49:10
71351,0.0,19:49:11
71352,0.0,19:49:12
71353,0.0,19:49:13
71354,0.0,19:49:14
71355,0.0,19:49:15
71356,0.0,19:49:16
71357,0.0,19:49:17
71358,0.0,19:49:18
71359,0.0,19:49:19
71360,0.0,19:49:20
71361,0.0,19:49:21
71362,0.0,19:49:22
71363,0.0,19:49:23
71364,0.0,19:49:24
71365,0.0,19:49:25
71366,0.0,19:49:26
71367,0.0,19:49:27
71368,0.0,19:49:28
71369,0.0,19:49:29
71370,0.0,19:49:30
71371,0.0,19:49:31
71372,0.0,19:49:32
71373,0.0,19:49:33
71374,0.0,19:49:34
71375,0.0,19:49:35
71376,0.0,19:49:36
71377,0.0,19:49:37
71378,0.0,19:49:38
71379,0.0,19:49:39
71380,0.0,19:49:40
71381,0.0,19:49:41
71382,0.0,19:49:42
71383,0.0,19:49:43
71384,0.0,19:49:44
71385,0.0,19:49:45
71386,0.0,19:49:46
71387,0.0,19:49:47
71388,0.0,19:49:48
71389,0.0,19:49:49
71390,0.0,19:49:50
71391,0.0,19:49:51
71392,0.0,19:49:52
71393,0.0,19:49:53
71394,0.0,19:49:54
71395,0.0,19:49:55
71396,0.0,19:49:56
71397,0.0,19:49:57
71398,0.0,19:49:58
71399,0.0,19:49:59
71400,0.0,19:50:00
71401,0.0,19:50:01
71402,0.0,19:50:02
71403,0.0,19:50:03
71404,0.0,19:50:04
71405,0.0,19:50:05
71406,0.0,19:50:06
71407,0.0,19:50:07
71408,0.0,19:50:08
71409,0.0,19:50:09
71410,0.0,19:50:10
71411,0.0,19:50:11
71412,0.0,19:50:12
71413,0.0,19:50:13
71414,0.0,19:50:14
71415,0.0,19:50:15
71416,0.0,19:50:16
71417,0.0,19:50:17
71418,0.0,19:50:18
71419,0.0,19:50:19
71420,0.0,19:50:20
71421,0.0,19:50:21
71422,0.0,19:50:22
71423,0.0,19:50:23
71424,0.0,19:50:24
71425,0.0,19:50:25
71426,0.0,19:50:26
71427,0.0,19:50:27
71428,0.0,19:50:28
71429,0.0,19:50:29
71430,0.0,19:50:30
71431,0.0,19:50:31
71432,0.0,19:50:32
71433,0.0,19:50:33
71434,0.0,19:50:34
71435,0.0,19:50:35
71436,0.0,19:50:36
71437,0.0,19:50:37
71438,0.0,19:50:38
71439,0.0,19:50:39
71440,0.0,19:50:40
71441,0.0,19:50:41
71442,0.0,19:50:42
71443,0.0,19:50:43
71444,0.0,19:50:44
71445,0.0,19:50:45
71446,0.0,19:50:46
71447,0.0,19:50:47
71448,0.0,19:50:48
71449,0.0,19:50:49
71450,0.0,19:50:50
71451,0.0,19:50:51
71452,0.0,19:50:52
71453,0.0,19:50:53
71454,0.0,19:50:54
71455,0.0,19:50:55
71456,0.0,19:50:56
71457,0.0,19:50:57
71458,0.0,19:50:58
71459,0.0,19:50:59
71460,0.0,19:51:00
71461,0.0,19:51:01
71462,0.0,19:51:02
71463,0.0,19:51:03
71464,0.0,19:51:04
71465,0.0,19:51:05
71466,0.0,19:51:06
71467,0.0,19:51:07
71468,0.0,19:51:08
71469,0.0,19:51:09
71470,0.0,19:51:10
71471,0.0,19:51:11
71472,0.0,19:51:12
71473,0.0,19:51:13
71474,0.0,19:51:14
71475,0.0,19:51:15
71476,0.0,19:51:16
71477,0.0,19:51:17
71478,0.0,19:51:18
71479,0.0,19:51:19
71480,0.0,19:51:20
71481,0.0,19:51:21
71482,0.0,19:51:22
71483,0.0,19:51:23
71484,0.0,19:51:24
71485,0.0,19:51:25
71486,0.0,19:51:26
71487,0.0,19:51:27
71488,0.0,19:51:28
71489,0.0,19:51:29
71490,0.0,19:51:30
71491,0.0,19:51:31
71492,0.0,19:51:32
71493,0.0,19:51:33
71494,0.0,19:51:34
71495,0.0,19:51:35
71496,0.0,19:51:36
71497,0.0,19:51:37
71498,0.0,19:51:38
71499,0.0,19:51:39
71500,0.0,19:51:40
71501,0.0,19:51:41
71502,0.0,19:51:42
71503,0.0,19:51:43
71504,0.0,19:51:44
71505,0.0,19:51:45
71506,0.0,19:51:46
71507,0.0,19:51:47
71508,0.0,19:51:48
71509,0.0,19:51:49
71510,0.0,19:51:50
71511,0.0,19:51:51
71512,0.0,19:51:52
71513,0.0,19:51:53
71514,0.0,19:51:54
71515,0.0,19:51:55
71516,0.0,19:51:56
71517,0.0,19:51:57
71518,0.0,19:51:58
71519,0.0,19:51:59
71520,0.0,19:52:00
71521,0.0,19:52:01
71522,0.0,19:52:02
71523,0.0,19:52:03
71524,0.0,19:52:04
71525,0.0,19:52:05
71526,0.0,19:52:06
71527,0.0,19:52:07
71528,0.0,19:52:08
71529,0.0,19:52:09
71530,0.0,19:52:10
71531,0.0,19:52:11
71532,0.0,19:52:12
71533,0.0,19:52:13
71534,0.0,19:52:14
71535,0.0,19:52:15
71536,0.0,19:52:16
71537,0.0,19:52:17
71538,0.0,19:52:18
71539,0.0,19:52:19
71540,0.0,19:52:20
71541,0.0,19:52:21
71542,0.0,19:52:22
71543,0.0,19:52:23
71544,0.0,19:52:24
71545,0.0,19:52:25
71546,0.0,19:52:26
71547,0.0,19:52:27
71548,0.0,19:52:28
71549,0.0,19:52:29
71550,0.0,19:52:30
71551,0.0,19:52:31
71552,0.0,19:52:32
71553,0.0,19:52:33
71554,0.0,19:52:34
71555,0.0,19:52:35
71556,0.0,19:52:36
71557,0.0,19:52:37
71558,0.0,19:52:38
71559,0.0,19:52:39
71560,0.0,19:52:40
71561,0.0,19:52:41
71562,0.0,19:52:42
71563,0.0,19:52:43
71564,0.0,19:52:44
71565,0.0,19:52:45
71566,0.0,19:52:46
71567,0.0,19:52:47
71568,0.0,19:52:48
71569,0.0,19:52:49
71570,0.0,19:52:50
71571,0.0,19:52:51
71572,0.0,19:52:52
71573,0.0,19:52:53
71574,0.0,19:52:54
71575,0.0,19:52:55
71576,0.0,19:52:56
71577,0.0,19:52:57
71578,0.0,19:52:58
71579,0.0,19:52:59
71580,0.0,19:53:00
71581,0.0,19:53:01
71582,0.0,19:53:02
71583,0.0,19:53:03
71584,0.0,19:53:04
71585,0.0,19:53:05
71586,0.0,19:53:06
71587,0.0,19:53:07
71588,0.0,19:53:08
71589,0.0,19:53:09
71590,0.0,19:53:10
71591,0.0,19:53:11
71592,0.0,19:53:12
71593,0.0,19:53:13
71594,0.0,19:53:14
71595,0.0,19:53:15
71596,0.0,19:53:16
71597,0.0,19:53:17
71598,0.0,19:53:18
71599,0.0,19:53:19
71600,0.0,19:53:20
71601,0.0,19:53:21
71602,0.0,19:53:22
71603,0.0,19:53:23
71604,0.0,19:53:24
71605,0.0,19:53:25
71606,0.0,19:53:26
71607,0.0,19:53:27
71608,0.0,19:53:28
71609,0.0,19:53:29
71610,0.0,19:53:30
71611,0.0,19:53:31
71612,0.0,19:53:32
71613,0.0,19:53:33
71614,0.0,19:53:34
71615,0.0,19:53:35
71616,0.0,19:53:36
71617,0.0,19:53:37
71618,0.0,19:53:38
71619,0.0,19:53:39
71620,0.0,19:53:40
71621,0.0,19:53:41
71622,0.0,19:53:42
71623,0.0,19:53:43
71624,0.0,19:53:44
71625,0.0,19:53:45
71626,0.0,19:53:46
71627,0.0,19:53:47
71628,0.0,19:53:48
71629,0.0,19:53:49
71630,0.0,19:53:50
71631,0.0,19:53:51
71632,0.0,19:53:52
71633,0.0,19:53:53
71634,0.0,19:53:54
71635,0.0,19:53:55
71636,0.0,19:53:56
71637,0.0,19:53:57
71638,0.0,19:53:58
71639,0.0,19:53:59
71640,0.0,19:54:00
71641,0.0,19:54:01
71642,0.0,19:54:02
71643,0.0,19:54:03
71644,0.0,19:54:04
71645,0.0,19:54:05
71646,0.0,19:54:06
71647,0.0,19:54:07
71648,0.0,19:54:08
71649,0.0,19:54:09
71650,0.0,19:54:10
71651,0.0,19:54:11
71652,0.0,19:54:12
71653,0.0,19:54:13
71654,0.0,19:54:14
71655,0.0,19:54:15
71656,0.0,19:54:16
71657,0.0,19:54:17
71658,0.0,19:54:18
71659,0.0,19:54:19
71660,0.0,19:54:20
71661,0.0,19:54:21
71662,0.0,19:54:22
71663,0.0,19:54:23
71664,0.0,19:54:24
71665,0.0,19:54:25
71666,0.0,19:54:26
71667,0.0,19:54:27
71668,0.0,19:54:28
71669,0.0,19:54:29
71670,0.0,19:54:30
71671,0.0,19:54:31
71672,0.0,19:54:32
71673,0.0,19:54:33
71674,0.0,19:54:34
71675,0.0,19:54:35
71676,0.0,19:54:36
71677,0.0,19:54:37
71678,0.0,19:54:38
71679,0.0,19:54:39
71680,0.0,19:54:40
71681,0.0,19:54:41
71682,0.0,19:54:42
71683,0.0,19:54:43
71684,0.0,19:54:44
71685,0.0,19:54:45
71686,0.0,19:54:46
71687,0.0,19:54:47
71688,0.0,19:54:48
71689,0.0,19:54:49
71690,0.0,19:54:50
71691,0.0,19:54:51
71692,0.0,19:54:52
71693,0.0,19:54:53
71694,0.0,19:54:54
71695,0.0,19:54:55
71696,0.0,19:54:56
71697,0.0,19:54:57
71698,0.0,19:54:58
71699,0.0,19:54:59
71700,0.0,19:55:00
71701,0.0,19:55:01
71702,0.0,19:55:02
71703,0.0,19:55:03
71704,0.0,19:55:04
71705,0.0,19:55:05
71706,0.0,19:55:06
71707,0.0,19:55:07
71708,0.0,19:55:08
71709,0.0,19:55:09
71710,0.0,19:55:10
71711,0.0,19:55:11
71712,0.0,19:55:12
71713,0.0,19:55:13
71714,0.0,19:55:14
71715,0.0,19:55:15
71716,0.0,19:55:16
71717,0.0,19:55:17
71718,0.0,19:55:18
71719,0.0,19:55:19
71720,0.0,19:55:20
71721,0.0,19:55:21
71722,0.0,19:55:22
71723,0.0,19:55:23
71724,0.0,19:55:24
71725,0.0,19:55:25
71726,0.0,19:55:26
71727,0.0,19:55:27
71728,0.0,19:55:28
71729,0.0,19:55:29
71730,0.0,19:55:30
71731,0.0,19:55:31
71732,0.0,19:55:32
71733,0.0,19:55:33
71734,0.0,19:55:34
71735,0.0,19:55:35
71736,0.0,19:55:36
71737,0.0,19:55:37
71738,0.0,19:55:38
71739,0.0,19:55:39
71740,0.0,19:55:40
71741,0.0,19:55:41
71742,0.0,19:55:42
71743,0.0,19:55:43
71744,0.0,19:55:44
71745,0.0,19:55:45
71746,0.0,19:55:46
71747,0.0,19:55:47
71748,0.0,19:55:48
71749,0.0,19:55:49
71750,0.0,19:55:50
71751,0.0,19:55:51
71752,0.0,19:55:52
71753,0.0,19:55:53
71754,0.0,19:55:54
71755,0.0,19:55:55
71756,0.0,19:55:56
71757,0.0,19:55:57
71758,0.0,19:55:58
71759,0.0,19:55:59
71760,0.0,19:56:00
71761,0.0,19:56:01
71762,0.0,19:56:02
71763,0.0,19:56:03
71764,0.0,19:56:04
71765,0.0,19:56:05
71766,0.0,19:56:06
71767,0.0,19:56:07
71768,0.0,19:56:08
71769,0.0,19:56:09
71770,0.0,19:56:10
71771,0.0,19:56:11
71772,0.0,19:56:12
71773,0.0,19:56:13
71774,0.0,19:56:14
71775,0.0,19:56:15
71776,0.0,19:56:16
71777,0.0,19:56:17
71778,0.0,19:56:18
71779,0.0,19:56:19
71780,0.0,19:56:20
71781,0.0,19:56:21
71782,0.0,19:56:22
71783,0.0,19:56:23
71784,0.0,19:56:24
71785,0.0,19:56:25
71786,0.0,19:56:26
71787,0.0,19:56:27
71788,0.0,19:56:28
71789,0.0,19:56:29
71790,0.0,19:56:30
71791,0.0,19:56:31
71792,0.0,19:56:32
71793,0.0,19:56:33
71794,0.0,19:56:34
71795,0.0,19:56:35
71796,0.0,19:56:36
71797,0.0,19:56:37
71798,0.0,19:56:38
71799,0.0,19:56:39
71800,0.0,19:56:40
71801,0.0,19:56:41
71802,0.0,19:56:42
71803,0.0,19:56:43
71804,0.0,19:56:44
71805,0.0,19:56:45
71806,0.0,19:56:46
71807,0.0,19:56:47
71808,0.0,19:56:48
71809,0.0,19:56:49
71810,0.0,19:56:50
71811,0.0,19:56:51
71812,0.0,19:56:52
71813,0.0,19:56:53
71814,0.0,19:56:54
71815,0.0,19:56:55
71816,0.0,19:56:56
71817,0.0,19:56:57
71818,0.0,19:56:58
71819,0.0,19:56:59
71820,0.0,19:57:00
71821,0.0,19:57:01
71822,0.0,19:57:02
71823,0.0,19:57:03
71824,0.0,19:57:04
71825,0.0,19:57:05
71826,0.0,19:57:06
71827,0.0,19:57:07
71828,0.0,19:57:08
71829,0.0,19:57:09
71830,0.0,19:57:10
71831,0.0,19:57:11
71832,0.0,19:57:12
71833,0.0,19:57:13
71834,0.0,19:57:14
71835,0.0,19:57:15
71836,0.0,19:57:16
71837,0.0,19:57:17
71838,0.0,19:57:18
71839,0.0,19:57:19
71840,0.0,19:57:20
71841,0.0,19:57:21
71842,0.0,19:57:22
71843,0.0,19:57:23
71844,0.0,19:57:24
71845,0.0,19:57:25
71846,0.0,19:57:26
71847,0.0,19:57:27
71848,0.0,19:57:28
71849,0.0,19:57:29
71850,0.0,19:57:30
71851,0.0,19:57:31
71852,0.0,19:57:32
71853,0.0,19:57:33
71854,0.0,19:57:34
71855,0.0,19:57:35
71856,0.0,19:57:36
71857,0.0,19:57:37
71858,0.0,19:57:38
71859,0.0,19:57:39
71860,0.0,19:57:40
71861,0.0,19:57:41
71862,0.0,19:57:42
71863,0.0,19:57:43
71864,0.0,19:57:44
71865,0.0,19:57:45
71866,0.0,19:57:46
71867,0.0,19:57:47
71868,0.0,19:57:48
71869,0.0,19:57:49
71870,0.0,19:57:50
71871,0.0,19:57:51
71872,0.0,19:57:52
71873,0.0,19:57:53
71874,0.0,19:57:54
71875,0.0,19:57:55
71876,0.0,19:57:56
71877,0.0,19:57:57
71878,0.0,19:57:58
71879,0.0,19:57:59
71880,0.0,19:58:00
71881,0.0,19:58:01
71882,0.0,19:58:02
71883,0.0,19:58:03
71884,0.0,19:58:04
71885,0.0,19:58:05
71886,0.0,19:58:06
71887,0.0,19:58:07
71888,0.0,19:58:08
71889,0.0,19:58:09
71890,0.0,19:58:10
71891,0.0,19:58:11
71892,0.0,19:58:12
71893,0.0,19:58:13
71894,0.0,19:58:14
71895,0.0,19:58:15
71896,0.0,19:58:16
71897,0.0,19:58:17
71898,0.0,19:58:18
71899,0.0,19:58:19
71900,0.0,19:58:20
71901,0.0,19:58:21
71902,0.0,19:58:22
71903,0.0,19:58:23
71904,0.0,19:58:24
71905,0.0,19:58:25
71906,0.0,19:58:26
71907,0.0,19:58:27
71908,0.0,19:58:28
71909,0.0,19:58:29
71910,0.0,19:58:30
71911,0.0,19:58:31
71912,0.0,19:58:32
71913,0.0,19:58:33
71914,0.0,19:58:34
71915,0.0,19:58:35
71916,0.0,19:58:36
71917,0.0,19:58:37
71918,0.0,19:58:38
71919,0.0,19:58:39
71920,0.0,19:58:40
71921,0.0,19:58:41
71922,0.0,19:58:42
71923,0.0,19:58:43
71924,0.0,19:58:44
71925,0.0,19:58:45
71926,0.0,19:58:46
71927,0.0,19:58:47
71928,0.0,19:58:48
71929,0.0,19:58:49
71930,0.0,19:58:50
71931,0.0,19:58:51
71932,0.0,19:58:52
71933,0.0,19:58:53
71934,0.0,19:58:54
71935,0.0,19:58:55
71936,0.0,19:58:56
71937,0.0,19:58:57
71938,0.0,19:58:58
71939,0.0,19:58:59
71940,0.0,19:59:00
71941,0.0,19:59:01
71942,0.0,19:59:02
71943,0.0,19:59:03
71944,0.0,19:59:04
71945,0.0,19:59:05
71946,0.0,19:59:06
71947,0.0,19:59:07
71948,0.0,19:59:08
71949,0.0,19:59:09
71950,0.0,19:59:10
71951,0.0,19:59:11
71952,0.0,19:59:12
71953,0.0,19:59:13
71954,0.0,19:59:14
71955,0.0,19:59:15
71956,0.0,19:59:16
71957,0.0,19:59:17
71958,0.0,19:59:18
71959,0.0,19:59:19
71960,0.0,19:59:20
71961,0.0,19:59:21
71962,0.0,19:59:22
71963,0.0,19:59:23
71964,0.0,19:59:24
71965,0.0,19:59:25
71966,0.0,19:59:26
71967,0.0,19:59:27
71968,0.0,19:59:28
71969,0.0,19:59:29
71970,0.0,19:59:30
71971,0.0,19:59:31
71972,0.0,19:59:32
71973,0.0,19:59:33
71974,0.0,19:59:34
71975,0.0,19:59:35
71976,0.0,19:59:36
71977,0.0,19:59:37
71978,0.0,19:59:38
71979,0.0,19:59:39
71980,0.0,19:59:40
71981,0.0,19:59:41
71982,0.0,19:59:42
71983,0.0,19:59:43
71984,0.0,19:59:44
71985,0.0,19:59:45
71986,0.0,19:59:46
71987,0.0,19:59:47
71988,0.0,19:59:48
71989,0.0,19:59:49
71990,0.0,19:59:50
71991,0.0,19:59:51
71992,0.0,19:59:52
71993,0.0,19:59:53
71994,0.0,19:59:54
71995,0.0,19:59:55
71996,0.0,19:59:56
71997,0.0,19:59:57
71998,0.0,19:59:58
71999,0.0,19:59:59
72000,0.0,20:00:00
72001,0.0,20:00:01
72002,0.0,20:00:02
72003,0.0,20:00:03
72004,0.0,20:00:04
72005,0.0,20:00:05
72006,0.0,20:00:06
72007,0.0,20:00:07
72008,0.0,20:00:08
72009,0.0,20:00:09
72010,0.0,20:00:10
72011,0.0,20:00:11
72012,0.0,20:00:12
72013,0.0,20:00:13
72014,0.0,20:00:14
72015,0.0,20:00:15
72016,0.0,20:00:16
72017,0.0,20:00:17
72018,0.0,20:00:18
72019,0.0,20:00:19
72020,0.0,20:00:20
72021,0.0,20:00:21
72022,0.0,20:00:22
72023,0.0,20:00:23
72024,0.0,20:00:24
72025,0.0,20:00:25
72026,0.0,20:00:26
72027,0.0,20:00:27
72028,0.0,20:00:28
72029,0.0,20:00:29
72030,0.0,20:00:30
72031,0.0,20:00:31
72032,0.0,20:00:32
72033,0.0,20:00:33
72034,0.0,20:00:34
72035,0.0,20:00:35
72036,0.0,20:00:36
72037,0.0,20:00:37
72038,0.0,20:00:38
72039,0.0,20:00:39
72040,0.0,20:00:40
72041,0.0,20:00:41
72042,0.0,20:00:42
72043,0.0,20:00:43
72044,0.0,20:00:44
72045,0.0,20:00:45
72046,0.0,20:00:46
72047,0.0,20:00:47
72048,0.0,20:00:48
72049,0.0,20:00:49
72050,0.0,20:00:50
72051,0.0,20:00:51
72052,0.0,20:00:52
72053,0.0,20:00:53
72054,0.0,20:00:54
72055,0.0,20:00:55
72056,0.0,20:00:56
72057,0.0,20:00:57
72058,0.0,20:00:58
72059,0.0,20:00:59
72060,0.0,20:01:00
72061,0.0,20:01:01
72062,0.0,20:01:02
72063,0.0,20:01:03
72064,0.0,20:01:04
72065,0.0,20:01:05
72066,0.0,20:01:06
72067,0.0,20:01:07
72068,0.0,20:01:08
72069,0.0,20:01:09
72070,0.0,20:01:10
72071,0.0,20:01:11
72072,0.0,20:01:12
72073,0.0,20:01:13
72074,0.0,20:01:14
72075,0.0,20:01:15
72076,0.0,20:01:16
72077,0.0,20:01:17
72078,0.0,20:01:18
72079,0.0,20:01:19
72080,0.0,20:01:20
72081,0.0,20:01:21
72082,0.0,20:01:22
72083,0.0,20:01:23
72084,0.0,20:01:24
72085,0.0,20:01:25
72086,0.0,20:01:26
72087,0.0,20:01:27
72088,0.0,20:01:28
72089,0.0,20:01:29
72090,0.0,20:01:30
72091,0.0,20:01:31
72092,0.0,20:01:32
72093,0.0,20:01:33
72094,0.0,20:01:34
72095,0.0,20:01:35
72096,0.0,20:01:36
72097,0.0,20:01:37
72098,0.0,20:01:38
72099,0.0,20:01:39
72100,0.0,20:01:40
72101,0.0,20:01:41
72102,0.0,20:01:42
72103,0.0,20:01:43
72104,0.0,20:01:44
72105,0.0,20:01:45
72106,0.0,20:01:46
72107,0.0,20:01:47
72108,0.0,20:01:48
72109,0.0,20:01:49
72110,0.0,20:01:50
72111,0.0,20:01:51
72112,0.0,20:01:52
72113,0.0,20:01:53
72114,0.0,20:01:54
72115,0.0,20:01:55
72116,0.0,20:01:56
72117,0.0,20:01:57
72118,0.0,20:01:58
72119,0.0,20:01:59
72120,0.0,20:02:00
72121,0.0,20:02:01
72122,0.0,20:02:02
72123,0.0,20:02:03
72124,0.0,20:02:04
72125,0.0,20:02:05
72126,0.0,20:02:06
72127,0.0,20:02:07
72128,0.0,20:02:08
72129,0.0,20:02:09
72130,0.0,20:02:10
72131,0.0,20:02:11
72132,0.0,20:02:12
72133,0.0,20:02:13
72134,0.0,20:02:14
72135,0.0,20:02:15
72136,0.0,20:02:16
72137,0.0,20:02:17
72138,0.0,20:02:18
72139,0.0,20:02:19
72140,0.0,20:02:20
72141,0.0,20:02:21
72142,0.0,20:02:22
72143,0.0,20:02:23
72144,0.0,20:02:24
72145,0.0,20:02:25
72146,0.0,20:02:26
72147,0.0,20:02:27
72148,0.0,20:02:28
72149,0.0,20:02:29
72150,0.0,20:02:30
72151,0.0,20:02:31
72152,0.0,20:02:32
72153,0.0,20:02:33
72154,0.0,20:02:34
72155,0.0,20:02:35
72156,0.0,20:02:36
72157,0.0,20:02:37
72158,0.0,20:02:38
72159,0.0,20:02:39
72160,0.0,20:02:40
72161,0.0,20:02:41
72162,0.0,20:02:42
72163,0.0,20:02:43
72164,0.0,20:02:44
72165,0.0,20:02:45
72166,0.0,20:02:46
72167,0.0,20:02:47
72168,0.0,20:02:48
72169,0.0,20:02:49
72170,0.0,20:02:50
72171,0.0,20:02:51
72172,0.0,20:02:52
72173,0.0,20:02:53
72174,0.0,20:02:54
72175,0.0,20:02:55
72176,0.0,20:02:56
72177,0.0,20:02:57
72178,0.0,20:02:58
72179,0.0,20:02:59
72180,0.0,20:03:00
72181,0.0,20:03:01
72182,0.0,20:03:02
72183,0.0,20:03:03
72184,0.0,20:03:04
72185,0.0,20:03:05
72186,0.0,20:03:06
72187,0.0,20:03:07
72188,0.0,20:03:08
72189,0.0,20:03:09
72190,0.0,20:03:10
72191,0.0,20:03:11
72192,0.0,20:03:12
72193,0.0,20:03:13
72194,0.0,20:03:14
72195,0.0,20:03:15
72196,0.0,20:03:16
72197,0.0,20:03:17
72198,0.0,20:03:18
72199,0.0,20:03:19
72200,0.0,20:03:20
72201,0.0,20:03:21
72202,0.0,20:03:22
72203,0.0,20:03:23
72204,0.0,20:03:24
72205,0.0,20:03:25
72206,0.0,20:03:26
72207,0.0,20:03:27
72208,0.0,20:03:28
72209,0.0,20:03:29
72210,0.0,20:03:30
72211,0.0,20:03:31
72212,0.0,20:03:32
72213,0.0,20:03:33
72214,0.0,20:03:34
72215,0.0,20:03:35
72216,0.0,20:03:36
72217,0.0,20:03:37
72218,0.0,20:03:38
72219,0.0,20:03:39
72220,0.0,20:03:40
72221,0.0,20:03:41
72222,0.0,20:03:42
72223,0.0,20:03:43
72224,0.0,20:03:44
72225,0.0,20:03:45
72226,0.0,20:03:46
72227,0.0,20:03:47
72228,0.0,20:03:48
72229,0.0,20:03:49
72230,0.0,20:03:50
72231,0.0,20:03:51
72232,0.0,20:03:52
72233,0.0,20:03:53
72234,0.0,20:03:54
72235,0.0,20:03:55
72236,0.0,20:03:56
72237,0.0,20:03:57
72238,0.0,20:03:58
72239,0.0,20:03:59
72240,0.0,20:04:00
72241,0.0,20:04:01
72242,0.0,20:04:02
72243,0.0,20:04:03
72244,0.0,20:04:04
72245,0.0,20:04:05
72246,0.0,20:04:06
72247,0.0,20:04:07
72248,0.0,20:04:08
72249,0.0,20:04:09
72250,0.0,20:04:10
72251,0.0,20:04:11
72252,0.0,20:04:12
72253,0.0,20:04:13
72254,0.0,20:04:14
72255,0.0,20:04:15
72256,0.0,20:04:16
72257,0.0,20:04:17
72258,0.0,20:04:18
72259,0.0,20:04:19
72260,0.0,20:04:20
72261,0.0,20:04:21
72262,0.0,20:04:22
72263,0.0,20:04:23
72264,0.0,20:04:24
72265,0.0,20:04:25
72266,0.0,20:04:26
72267,0.0,20:04:27
72268,0.0,20:04:28
72269,0.0,20:04:29
72270,0.0,20:04:30
72271,0.0,20:04:31
72272,0.0,20:04:32
72273,0.0,20:04:33
72274,0.0,20:04:34
72275,0.0,20:04:35
72276,0.0,20:04:36
72277,0.0,20:04:37
72278,0.0,20:04:38
72279,0.0,20:04:39
72280,0.0,20:04:40
72281,0.0,20:04:41
72282,0.0,20:04:42
72283,0.0,20:04:43
72284,0.0,20:04:44
72285,0.0,20:04:45
72286,0.0,20:04:46
72287,0.0,20:04:47
72288,0.0,20:04:48
72289,0.0,20:04:49
72290,0.0,20:04:50
72291,0.0,20:04:51
72292,0.0,20:04:52
72293,0.0,20:04:53
72294,0.0,20:04:54
72295,0.0,20:04:55
72296,0.0,20:04:56
72297,0.0,20:04:57
72298,0.0,20:04:58
72299,0.0,20:04:59
72300,0.0,20:05:00
72301,0.0,20:05:01
72302,0.0,20:05:02
72303,0.0,20:05:03
72304,0.0,20:05:04
72305,0.0,20:05:05
72306,0.0,20:05:06
72307,0.0,20:05:07
72308,0.0,20:05:08
72309,0.0,20:05:09
72310,0.0,20:05:10
72311,0.0,20:05:11
72312,0.0,20:05:12
72313,0.0,20:05:13
72314,0.0,20:05:14
72315,0.0,20:05:15
72316,0.0,20:05:16
72317,0.0,20:05:17
72318,0.0,20:05:18
72319,0.0,20:05:19
72320,0.0,20:05:20
72321,0.0,20:05:21
72322,0.0,20:05:22
72323,0.0,20:05:23
72324,0.0,20:05:24
72325,0.0,20:05:25
72326,0.0,20:05:26
72327,0.0,20:05:27
72328,0.0,20:05:28
72329,0.0,20:05:29
72330,0.0,20:05:30
72331,0.0,20:05:31
72332,0.0,20:05:32
72333,0.0,20:05:33
72334,0.0,20:05:34
72335,0.0,20:05:35
72336,0.0,20:05:36
72337,0.0,20:05:37
72338,0.0,20:05:38
72339,0.0,20:05:39
72340,0.0,20:05:40
72341,0.0,20:05:41
72342,0.0,20:05:42
72343,0.0,20:05:43
72344,0.0,20:05:44
72345,0.0,20:05:45
72346,0.0,20:05:46
72347,0.0,20:05:47
72348,0.0,20:05:48
72349,0.0,20:05:49
72350,0.0,20:05:50
72351,0.0,20:05:51
72352,0.0,20:05:52
72353,0.0,20:05:53
72354,0.0,20:05:54
72355,0.0,20:05:55
